Categoria,Marca,Modelo,Versão,Motor,Tipo de Propulsão (Combustão / Híbrido / Plug-in / Elétrico),Transmissão e Velocidades (Manual=M / Automática=A / Dupla Embreagem=DCT / Automatizada=MTA / Contínua=CVT),Ar Condicionado (S=Sim / N=Não),Direção Assistida (H=Hidráulica / M=Mecânica / E=Elétrica / E-H=Eletro-hidráulica),Combustível (E=Elétrico / G=Gasolina / F=Flex / D=Diesel),Emissões Poluentes - NMOG+NOx (mg/km),Emissões Poluentes - CO (mg/km),Emissões Poluentes - CHO Aldeídos (mg/km),Emissões Poluentes - Redução Relativa ao Limite (A=≥40% abaixo PROCONVE L7 / B=<40%),Emissões GEE - CO2 Fóssil Etanol (g/km),Emissões GEE - CO2 Fóssil Gasolina ou Diesel (g/km),Emissões GEE - CO2e Fóssil VEHP Plug-in (g/km),Consumo Etanol - Cidade (km/l),Consumo Etanol - Estrada (km/l),Consumo Gasolina ou Diesel - Cidade (km/l),Consumo Gasolina ou Diesel - Estrada (km/l),Consumo Elétrico - Cidade (km/le),Consumo Elétrico - Estrada (km/le),Consumo Energético (MJ/km),Autonomia Modo Elétrico (km),Classificação PBE - Relativa na Categoria (A=Mais Eficiente / B / C / D / E=Menos Eficiente),Classificação PBE - Absoluta Geral (A=Mais Eficiente / B / C / D / E=Menos Eficiente),Selo CONPET de Eficiência Energética (SIM / NÃO),Transmissão - Tipo,Transmissão - Nº Velocidades,Combustível - Descrição,Consumo Gasolina ou Diesel - Combinado (km/l),Consumo Etanol - Combinado (km/l),Consumo Elétrico - Combinado (km/le),Faixa CO2 Gasolina/Diesel (g/km),Zero Emissão (Elétrico Puro),Eletrificado (Elétrico/Híbrido/Plug-in)
Médio,Hyundai,HB20S,Platinum Plus,1.0-12V T,Combustão,A-6,S,E,F,29.0,109.0,3.0,A,0.0,100.0,,8.8,10.3,12.5,14.2,,,1.6,,B,C,NÃO,A,6.0,Flex,13.26,9.48,,51-100,False,False
Médio,Hyundai,HB20S,Platinum Safety,1.0-12V T,Combustão,A-6,S,E,F,31.0,141.0,4.0,A,0.0,106.0,,8.3,9.9,11.7,13.9,,,1.7,,C,C,NÃO,A,6.0,Flex,12.69,9.02,,101-150,False,False
Médio,Hyundai,HB20S,Platinum Safety,1.0-12V T,Combustão,A-6,S,E,F,29.0,109.0,3.0,A,0.0,100.0,,8.8,10.3,12.5,14.2,,,1.6,,B,C,NÃO,A,6.0,Flex,13.26,9.48,,51-100,False,False
Médio,Hyundai,HB20S,Platinum Safety (25MY),1.0-12V T,Combustão,A-6,S,E,F,31.0,129.0,3.0,A,0.0,93.0,,9.0,11.2,13.0,16.0,,,1.51,,A,B,SIM,A,6.0,Flex,14.35,9.99,,51-100,False,False
Médio,Hyundai,HB20S,Platinum Smart Sense,1.0-12V T,Combustão,A-6,S,E,F,31.0,141.0,4.0,A,0.0,106.0,,8.3,9.9,11.7,13.9,,,1.7,,C,C,NÃO,A,6.0,Flex,12.69,9.02,,101-150,False,False
Médio,Hyundai,HB20S,Sense,1.0-12V T,Combustão,A-6,S,E,F,31.0,141.0,4.0,A,0.0,106.0,,8.3,9.9,11.7,13.9,,,1.7,,C,C,NÃO,A,6.0,Flex,12.69,9.02,,101-150,False,False
Médio,JAC,e-JS4,e-JS4,Elétrico,Elétrico,A-1,S,E,E,,,,A,,,,,,,,47.5,39.1,0.47,307.0,A,A,NÃO,A,1.0,Elétrico,,,43.72,,True,True
Médio,KIA,STONIC,MHEV EX,1.0 - 12V,Híbrido,DCT-7,S,E,G,39.0,145.0,0.0,A,,95.0,,,,13.7,13.8,,,1.55,,B,C,NÃO,DCT,7.0,Gasolina,13.74,,,51-100,False,True
Médio,KIA,STONIC,MHEV GT,1.0 - 12V,Híbrido,DCT-7,S,E,G,39.0,145.0,0.0,A,,95.0,,,,13.7,13.8,,,1.55,,B,C,NÃO,DCT,7.0,Gasolina,13.74,,,51-100,False,True
Médio,KIA,STONIC,MHEV LX,1.0 - 12V,Híbrido,DCT-7,S,E,G,39.0,145.0,0.0,A,,95.0,,,,13.7,13.8,,,1.55,,B,C,NÃO,DCT,7.0,Gasolina,13.74,,,51-100,False,True
Médio,KIA,STONIC,MHEV SX,1.0 - 12V,Híbrido,DCT-7,S,E,G,39.0,145.0,0.0,A,,95.0,,,,13.7,13.8,,,1.55,,B,C,NÃO,DCT,7.0,Gasolina,13.74,,,51-100,False,True
Médio,MINI,Cooper,S 5P EXCLUSIVE,2.0 - 16V,Combustão,DCT-7,S,E,G,8.0,69.0,0.0,A,,105.0,,,,11.5,14.5,,,1.71,,C,C,NÃO,DCT,7.0,Gasolina,12.85,,,101-150,False,False
Médio,MINI,Cooper,S 5P TOP,2.0 - 16V,Combustão,DCT-7,S,E,G,8.0,69.0,0.0,A,,105.0,,,,11.5,14.5,,,1.71,,C,C,NÃO,DCT,7.0,Gasolina,12.85,,,101-150,False,False
Médio,MINI,Countryman,JCW,2.0 - 16V,Combustão,A-8,S,E,G,25.0,58.0,1.0,A,,141.0,,,,8.8,10.8,,,2.29,,E,D,NÃO,A,8.0,Gasolina,9.7,,,101-150,False,False
Médio,MINI,Countryman,PHEV,1.5 - 12V,Plug-in,A-6,S,E,G,10.0,128.0,1.0,A,,132.0,56.0,,,10.1,10.2,23.4,27.9,0.8,8.0,A,A,SIM,A,6.0,Gasolina,10.14,,25.42,101-150,False,True
Médio,Mercedes-Benz,A200 AMG LINE,,1.3-16V,Híbrido,A-7,S,E,G,18.0,100.0,3.0,A,,100.0,,,,12.3,14.4,,,1.63,,B,C,NÃO,A,7.0,Gasolina,13.24,,,51-100,False,True
Médio,Mercedes-Benz,A200 AMG LINE,,1.3-16V,Híbrido,A-7,S,E,G,27.0,135.0,1.0,A,,103.0,,,,12.1,14.3,,,1.66,,B,C,NÃO,A,7.0,Gasolina,13.09,,,101-150,False,True
Médio,Mercedes-Benz,AMG A35 4MATIC,,2.0-16V,Combustão,DCT-7,S,E,G,35.0,81.0,2.0,A,,139.0,,,,8.7,11.7,,,2.25,,E,D,NÃO,DCT,7.0,Gasolina,10.05,,,101-150,False,False
Médio,Nissan,Versa,ADVANCE,1.6-16V,Combustão,CVT,S,E,F,28.0,204.0,2.0,B,0.0,102.0,,8.1,10.5,11.8,15.0,,,1.66,,B,C,NÃO,CVT,,Flex,13.24,9.18,,101-150,False,False
Médio,Nissan,Versa,EXCLUSIVE,1.6-16V,Combustão,CVT,S,E,F,28.0,204.0,2.0,B,0.0,102.0,,8.1,10.5,11.8,15.0,,,1.66,,B,C,NÃO,CVT,,Flex,13.24,9.18,,101-150,False,False
Médio,Nissan,Versa,SENSE,1.6-16V,Combustão,CVT,S,E,F,28.0,204.0,2.0,B,0.0,102.0,,8.1,10.5,11.8,15.0,,,1.66,,B,C,NÃO,CVT,,Flex,13.24,9.18,,101-150,False,False
Médio,PEUGEOT,E2008,GT,Elétrico,Elétrico,A-1,S,E,E,,,,A,,,,,,,,38.0,35.1,0.55,234.0,A,A,NÃO,A,1.0,Elétrico,,,36.7,,True,True
Médio,Renault,Logan,LIFE,1.0-12V,Combustão,M-5,S,E-H,F,50.0,255.0,2.0,B,0.0,95.0,,9.6,9.8,13.6,14.4,,,1.53,,A,C,NÃO,M,5.0,Flex,13.96,9.69,,51-100,False,False
Médio,Renault,Logan,ZEN,1.0-12V,Combustão,M-5,S,E-H,F,50.0,255.0,2.0,B,0.0,95.0,,9.6,9.8,13.6,14.4,,,1.53,,A,C,NÃO,M,5.0,Flex,13.96,9.69,,51-100,False,False
Médio,Renault,Logan,ZEN16CVT,1.6 - 16V,Combustão,CVT,S,E-H,F,41.0,223.0,4.0,B,0.0,119.0,,7.4,8.5,10.7,12.2,,,1.92,,E,C,NÃO,CVT,,Flex,11.38,7.9,,101-150,False,False
Médio,Renault,Mégane,E-Tech,Elétrico,Elétrico,A,S,E,E,,,,A,,,,,,,,41.4,38.8,0.51,337.0,A,A,NÃO,A,,Elétrico,,,40.23,,True,True
Médio,Renault,Zoe,NEO INT,Elétrico,Elétrico,A,S,E,E,,,,A,,,,,,,,34.4,27.4,0.66,254.0,A,A,NÃO,A,,Elétrico,,,31.25,,True,True
Médio,TOYOTA,YARIS HATCHBACK,XL,1.5 - 16V,Combustão,CVT,S,E,F,36.0,315.0,2.0,B,0.0,103.0,,8.9,10.0,12.2,13.8,,,1.63,,B,C,NÃO,CVT,,Flex,12.92,9.4,,101-150,False,False
Médio,TOYOTA,YARIS HATCHBACK,XLS (MY 2024),1.5 - 16V,Combustão,CVT,S,E,F,36.0,315.0,2.0,B,0.0,103.0,,8.9,10.0,12.2,13.8,,,1.63,,B,C,NÃO,CVT,,Flex,12.92,9.4,,101-150,False,False
Médio,TOYOTA,YARIS HATCHBACK,XS,1.5 - 16V,Combustão,CVT,S,E,F,36.0,315.0,2.0,B,0.0,103.0,,8.9,10.0,12.2,13.8,,,1.63,,B,C,NÃO,CVT,,Flex,12.92,9.4,,101-150,False,False
Médio,TOYOTA,YARIS SEDÃ,XL,1.5 - 16V,Combustão,CVT,S,E,F,38.0,319.0,2.0,B,0.0,97.0,,9.2,10.6,12.7,14.9,,,1.55,,B,C,NÃO,CVT,,Flex,13.69,9.83,,51-100,False,False
Médio,TOYOTA,YARIS SEDÃ,XLS (MY 2024),1.5 - 16V,Combustão,CVT,S,E,F,38.0,319.0,2.0,B,0.0,97.0,,9.2,10.6,12.7,14.9,,,1.55,,B,C,NÃO,CVT,,Flex,13.69,9.83,,51-100,False,False
Médio,TOYOTA,YARIS SEDÃ,XS,1.5 - 16V,Combustão,CVT,S,E,F,38.0,319.0,2.0,B,0.0,97.0,,9.2,10.6,12.7,14.9,,,1.55,,B,C,NÃO,CVT,,Flex,13.69,9.83,,51-100,False,False
Médio,VOLVO,EX30,E40 CORE,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,,,,,,,40.1,33.9,0.55,250.0,A,A,NÃO,A,,Elétrico,,,37.31,,True,True
Médio,VOLVO,EX30,E60 CORE,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,,,,,,,43.2,35.3,0.52,338.0,A,A,NÃO,A,,Elétrico,,,39.65,,True,True
Médio,VOLVO,EX30,E60 PLUS,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,,,,,,,43.2,35.3,0.52,338.0,A,A,NÃO,A,,Elétrico,,,39.65,,True,True
Médio,VOLVO,EX30,E60 ULTRA,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,,,,,,,43.2,35.3,0.52,338.0,A,A,NÃO,A,,Elétrico,,,39.65,,True,True
Médio,Volkswagen,POLO,COMFORTLINE TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,52.0,127.0,5.0,B,0.0,98.0,,8.5,10.6,12.5,15.1,,,1.59,,B,C,NÃO,A,6.0,Flex,13.67,9.44,,51-100,False,False
Médio,Volkswagen,POLO,GTS 250TSI AUTOMÁTICO,1.4-16V,Combustão,A - 6,S,E,F,39.0,161.0,3.0,B,0.0,106.0,,8.1,9.8,11.6,13.8,,,1.72,,C,C,NÃO,A,6.0,Flex,12.59,8.86,,101-150,False,False
Médio,Volkswagen,POLO,HIGHLINE TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,49.0,157.0,4.0,B,0.0,100.0,,8.5,10.4,12.3,14.6,,,1.62,,B,C,NÃO,A,6.0,Flex,13.34,9.36,,51-100,False,False
Médio,Volkswagen,POLO,MPI (MY23),1.0-12V,Combustão,M - 5,S,E,F,33.0,140.0,3.0,B,0.0,94.0,,9.2,10.7,13.4,15.1,,,1.51,,A,B,SIM,M,5.0,Flex,14.16,9.88,,51-100,False,False
Médio,Volkswagen,POLO,MPI (MY24),1.0-12V,Combustão,M - 5,S,E,F,38.0,150.0,3.0,B,0.0,91.0,,9.4,10.8,13.7,15.2,,,1.48,,A,B,SIM,M,5.0,Flex,14.38,10.03,,51-100,False,False
Médio,Volkswagen,POLO,SENSE TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,52.0,127.0,5.0,B,0.0,98.0,,8.5,10.6,12.5,15.1,,,1.59,,B,C,NÃO,A,6.0,Flex,13.67,9.44,,51-100,False,False
Médio,Volkswagen,POLO,TRACK MPI (MY23),1.0-12V,Combustão,M - 5,S,E,F,47.0,227.0,4.0,B,0.0,93.0,,9.3,10.5,13.5,15.0,,,1.51,,A,B,SIM,M,5.0,Flex,14.18,9.84,,51-100,False,False
Médio,Volkswagen,POLO,TRACK MPI (MY24),1.0-12V,Combustão,M - 5,S,E,F,38.0,150.0,3.0,B,0.0,91.0,,9.4,10.8,13.7,15.2,,,1.48,,A,B,SIM,M,5.0,Flex,14.38,10.03,,51-100,False,False
Médio,Volkswagen,POLO,TRACK ROBUST 1.0 MPI,1.0-12V,Combustão,M - 5,S,E,F,38.0,150.0,3.0,B,0.0,91.0,,9.4,10.8,13.7,15.2,,,1.48,,A,B,SIM,M,5.0,Flex,14.38,10.03,,51-100,False,False
Médio,Volkswagen,POLO,TRACK ROCK IN RIO 1.0 MPI,1.0-12V,Combustão,M - 5,S,E,F,38.0,150.0,3.0,B,0.0,91.0,,9.4,10.8,13.7,15.2,,,1.48,,A,B,SIM,M,5.0,Flex,14.38,10.03,,51-100,False,False
Médio,Volkswagen,POLO,TSI MANUAL,1.0-12V,Combustão,M - 5,S,E,F,44.0,310.0,3.0,B,0.0,89.0,,9.5,11.3,13.7,16.1,,,1.45,,A,B,SIM,M,5.0,Flex,14.78,10.31,,51-100,False,False
Médio,Volkswagen,VIRTUS,COMFORTLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,48.0,152.0,4.0,B,0.0,102.0,,8.3,10.2,12.1,14.4,,,1.66,,B,C,NÃO,A,6.0,Flex,13.14,9.16,,101-150,False,False
Médio,Volkswagen,VIRTUS,EXCLUSIVE 250TSI AUTOMÁTICO,1.4-16V,Combustão,A - 6,S,E,F,40.0,161.0,4.0,B,0.0,105.0,,8.1,9.9,11.7,14.0,,,1.71,,C,C,NÃO,A,6.0,Flex,12.74,8.91,,101-150,False,False
Médio,Volkswagen,VIRTUS,HIGHLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,48.0,152.0,4.0,B,0.0,102.0,,8.3,10.2,12.1,14.4,,,1.66,,B,C,NÃO,A,6.0,Flex,13.14,9.16,,101-150,False,False
Médio,Volkswagen,VIRTUS,TSI AUTOMÁTICO (MY24),1.0-12V,Combustão,A - 6,S,E,F,49.0,162.0,4.0,B,0.0,100.0,,8.4,10.5,12.1,14.8,,,1.63,,B,C,NÃO,A,6.0,Flex,13.32,9.35,,51-100,False,False
Médio,Volkswagen,VIRTUS,TSI MANUAL (MY24),1.0-12V,Combustão,M - 5,S,E,F,42.0,351.0,4.0,B,0.0,97.0,,8.9,10.8,12.5,15.4,,,1.56,,B,C,NÃO,M,5.0,Flex,13.81,9.76,,51-100,False,False
Picape,BYD,SHARK,GL DM / GS DM,1.5-16V,Plug-in,A-1,S,E,E,3.0,20.0,1.0,A,,22.0,0.0,,,9.5,7.7,24.6,19.9,0.91,57.0,A,A,SIM,A,1.0,Elétrico,8.69,,22.48,0-50,False,True
Picape,CHEVROLET,S10,HC DD4A,2.8 - 16V,Combustão,A-6,S,E,D,297.0,27.0,0.0,B,,219.0,,,,8.4,10.4,,,2.96,,D,E,NÃO,A,6.0,Diesel,9.3,,,201-250,False,False
Picape,CHEVROLET,S10,HC DD4A (MY25),2.8 - 16V,Combustão,A-8,S,E,D,212.0,27.0,,B,,193.0,,,,9.5,11.4,,,2.62,,B,D,NÃO,A,8.0,Diesel,10.36,,,151-200,False,False
Picape,CHEVROLET,S10,HC DD4A (MY25.5),2.8 - 16V,Combustão,A-8,S,E,D,36.0,29.0,,A,,200.0,,,,8.9,12.0,,,2.7,,C,E,NÃO,A,8.0,Diesel,10.3,,,151-200,False,False
Picape,CHEVROLET,S10,LS DD4,2.8 - 16V,Combustão,M-6,S,E,D,284.0,71.0,0.0,B,,202.0,,,,9.3,10.8,,,2.73,,C,E,NÃO,M,6.0,Diesel,9.98,,,201-250,False,False
Picape,CHEVROLET,S10,LS DS4,2.8 - 16V,Combustão,M-6,S,E,D,261.0,59.0,0.0,B,,202.0,,,,9.4,10.6,,,2.73,,C,E,NÃO,M,6.0,Diesel,9.94,,,201-250,False,False
Picape,CHEVROLET,S10,LS DS4C,2.8 - 16V,Combustão,M-6,S,E,D,261.0,59.0,0.0,B,,202.0,,,,9.4,10.6,,,2.73,,C,E,NÃO,M,6.0,Diesel,9.94,,,201-250,False,False
Picape,CHEVROLET,S10,LT DD4,2.8 - 16V,Combustão,M-6,S,E,D,284.0,71.0,0.0,B,,202.0,,,,9.3,10.8,,,2.73,,C,E,NÃO,M,6.0,Diesel,9.98,,,201-250,False,False
Picape,CHEVROLET,S10,LT DD4A,2.8 - 16V,Combustão,A-6,S,E,D,275.0,27.0,0.0,B,,211.0,,,,8.6,10.9,,,2.86,,C,E,NÃO,A,6.0,Diesel,9.64,,,201-250,False,False
Picape,CHEVROLET,S10,LTZ DD4A,2.8 - 16V,Combustão,A-6,S,E,D,275.0,27.0,0.0,B,,211.0,,,,8.6,10.9,,,2.86,,C,E,NÃO,A,6.0,Diesel,9.64,,,201-250,False,False
Picape,CHEVROLET,S10,LTZ DD4A (MY25),2.8 - 16V,Combustão,A-8,S,E,D,212.0,27.0,,B,,193.0,,,,9.5,11.4,,,2.62,,B,D,NÃO,A,8.0,Diesel,10.36,,,151-200,False,False
Picape,CHEVROLET,S10,LTZ DD4A (MY25.5),2.8 - 16V,Combustão,A-8,S,E,D,36.0,29.0,,A,,200.0,,,,8.9,12.0,,,2.7,,C,E,NÃO,A,8.0,Diesel,10.3,,,151-200,False,False
Picape,CHEVROLET,S10,MID DD4A,2.8 - 16V,Combustão,A-6,S,E,D,275.0,27.0,0.0,B,,211.0,,,,8.6,10.9,,,2.86,,C,E,NÃO,A,6.0,Diesel,9.64,,,201-250,False,False
Picape,CHEVROLET,S10,WT DD4 (MY25),2.8 - 16V,Combustão,M-6,S,E,D,215.0,67.0,,B,,186.0,,,,10.3,11.1,,,2.52,,B,D,NÃO,M,6.0,Diesel,10.66,,,151-200,False,False
Picape,CHEVROLET,S10,WT DD4 (MY25.5),2.8 - 16V,Combustão,M-6,S,E,D,226.0,83.0,,B,,186.0,,,,10.2,11.4,,,2.52,,B,D,NÃO,M,6.0,Diesel,10.74,,,151-200,False,False
Picape,CHEVROLET,S10,WT DD4A (MY25),2.8 - 16V,Combustão,A-8,S,E,D,212.0,27.0,,B,,193.0,,,,9.5,11.4,,,2.62,,B,D,NÃO,A,8.0,Diesel,10.36,,,151-200,False,False
Picape,CHEVROLET,S10,WT DD4A (MY25.5),2.8 - 16V,Combustão,A-8,S,E,D,36.0,29.0,,A,,200.0,,,,8.9,12.0,,,2.7,,C,E,NÃO,A,8.0,Diesel,10.3,,,151-200,False,False
Picape,CHEVROLET,S10,WT DS4 (MY25),2.8 - 16V,Combustão,M-6,S,E,D,215.0,67.0,,B,,186.0,,,,10.3,11.1,,,2.52,,B,D,NÃO,M,6.0,Diesel,10.66,,,151-200,False,False
Picape,CHEVROLET,S10,WT DS4 (MY25.5),2.8 - 16V,Combustão,M-6,S,E,D,307.0,63.0,,B,,185.0,,,,10.3,11.3,,,2.51,,B,D,NÃO,M,6.0,Diesel,10.75,,,151-200,False,False
Picape,CHEVROLET,S10,WT DS4C (MY25),2.8 - 16V,Combustão,M-6,S,E,D,215.0,67.0,,B,,186.0,,,,10.3,11.1,,,2.52,,B,D,NÃO,M,6.0,Diesel,10.66,,,151-200,False,False
Picape,CHEVROLET,S10,WT DS4C (MY25.5),2.8 - 16V,Combustão,M-6,S,E,D,307.0,63.0,,B,,185.0,,,,10.3,11.3,,,2.51,,B,D,NÃO,M,6.0,Diesel,10.75,,,151-200,False,False
Picape,CHEVROLET,S10,Z71,2.8 - 16V,Combustão,A-6,S,E,D,283.0,28.0,0.0,B,,224.0,,,,8.3,10.0,,,3.01,,D,E,NÃO,A,6.0,Diesel,9.07,,,201-250,False,False
Picape,CHEVROLET,S10,Z71 (MY25),2.8 - 16V,Combustão,A-8,S,E,D,213.0,28.0,,B,,206.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,False
Picape,CHEVROLET,S10,Z71 (MY25.5),2.8 - 16V,Combustão,A-8,S,E,D,34.0,28.0,,A,,212.0,,,,8.4,11.1,,,2.87,,C,E,NÃO,A,8.0,Diesel,9.62,,,201-250,False,False
Picape,CHEVROLET,SILVERADO,HC,5.3 V8,Combustão,A-10,S,E,G,17.0,375.0,1.0,A,,214.0,,,,6.0,7.2,,,3.48,,E,E,NÃO,A,10.0,Gasolina,6.54,,,201-250,False,False
Picape,FIAT,TITANO,ENDURANCE,2.2 T,Combustão,M-6,S,H,D,49.0,54.0,,A,,207.0,,,,9.6,9.6,,,2.8,,C,E,NÃO,M,6.0,Diesel,9.6,,,201-250,False,False
Picape,FIAT,TITANO,RANCH,2.2 T,Combustão,A-6,S,H,D,44.0,23.0,,A,,229.0,,,,8.5,9.2,,,3.09,,D,E,NÃO,A,6.0,Diesel,8.82,,,201-250,False,False
Picape,FIAT,TITANO,VOLCANO,2.2 T,Combustão,A-6,S,H,D,63.0,19.0,,A,,225.0,,,,8.6,9.3,,,3.04,,D,E,NÃO,A,6.0,Diesel,8.92,,,201-250,False,False
Picape,FIAT,TORO,ENDUR T270 AT6,1.3-16V T,Combustão,A-6,S,E,F,39.0,353.0,5.0,B,0.0,130.0,,6.8,8.2,9.6,11.6,,,2.09,,A,D,NÃO,A,6.0,Flex,10.5,7.43,,101-150,False,False
Picape,FIAT,TORO,FREED T270 AT6,1.3-16V T,Combustão,A-6,S,E,F,49.0,368.0,5.0,B,0.0,136.0,,6.6,7.9,9.2,11.0,,,2.17,,A,D,NÃO,A,6.0,Flex,10.01,7.18,,101-150,False,False
Picape,FIAT,TORO,FREEDOM AT9 4X4,2.0 T,Combustão,A-9,S,E,D,79.0,18.0,,A,,181.0,,,,10.1,12.4,,,2.44,,B,D,NÃO,A,9.0,Diesel,11.14,,,151-200,False,False
Picape,FIAT,TORO,RANCH AT9 4X4,2.0 T,Combustão,A-9,S,E,D,84.0,11.0,,A,,173.0,,,,10.5,13.0,,,2.33,,A,D,NÃO,A,9.0,Diesel,11.62,,,151-200,False,False
Picape,FIAT,TORO,ULTRA AT9 4X4,2.0 T,Combustão,A-9,S,E,D,79.0,18.0,,A,,181.0,,,,10.1,12.4,,,2.44,,B,D,NÃO,A,9.0,Diesel,11.14,,,151-200,False,False
Picape,FIAT,TORO,VOLC T270 AT6,1.3-16V T,Combustão,A-6,S,E,F,49.0,368.0,5.0,B,0.0,136.0,,6.6,7.9,9.2,11.0,,,2.17,,A,D,NÃO,A,6.0,Flex,10.01,7.18,,101-150,False,False
Picape,FIAT,TORO,VOLCANO AT9 4X4,2.0 T,Combustão,A-9,S,E,D,84.0,11.0,,A,,173.0,,,,10.5,13.0,,,2.33,,A,D,NÃO,A,9.0,Diesel,11.62,,,151-200,False,False
Picape,FORD,F150,Lariat,5.0 - 32V,Combustão,A-10,S,E,G,40.0,484.0,1.0,B,,193.0,,,,6.3,8.6,,,3.13,,E,E,NÃO,A,10.0,Gasolina,7.34,,,151-200,False,False
Picape,FORD,F150,Platinum,5.0 - 32V,Combustão,A-10,S,E,G,40.0,484.0,1.0,B,,193.0,,,,6.3,8.6,,,3.13,,E,E,NÃO,A,10.0,Gasolina,7.34,,,151-200,False,False
Picape,FORD,Maverick,Hibrido Lariat,2.5 FHEV,Híbrido,eCVT,S,E,G,16.0,193.0,0.0,A,,89.0,,,,15.7,13.6,,,1.44,,A,B,SIM,eCVT,,Gasolina,14.76,,,51-100,False,True
Picape,FORD,Maverick,Lariat FX4,2.0 GTDi,Combustão,A-8,S,E,G,26.0,367.0,1.0,B,,139.0,,,,8.8,11.1,,,2.26,,A,D,NÃO,A,8.0,Gasolina,9.84,,,101-150,False,False
Picape,FORD,Maverick,XLT,2.0 GTDi,Combustão,A-8,S,E,G,26.0,367.0,1.0,B,,139.0,,,,8.8,11.1,,,2.26,,A,D,NÃO,A,8.0,Gasolina,9.84,,,101-150,False,False
Picape,FORD,Nova F150,Lariat Black,5.0 - 32V,Combustão,A-10,S,E,G,25.0,224.0,0.0,A,,190.0,,,,6.5,8.5,,,3.08,,D,E,NÃO,A,10.0,Gasolina,7.4,,,151-200,False,False
Picape,FORD,Nova F150,Lariat Chrome,5.0 - 32V,Combustão,A-10,S,E,G,25.0,224.0,0.0,A,,190.0,,,,6.5,8.5,,,3.08,,D,E,NÃO,A,10.0,Gasolina,7.4,,,151-200,False,False
Picape,FORD,Nova Ranger 4x2,Black,2.0 - 16V,Combustão,A-6,S,E,D,89.0,31.0,,A,,180.0,,,,10.1,12.4,,,2.43,,B,D,NÃO,A,6.0,Diesel,11.14,,,151-200,False,False
Picape,FORD,Nova Ranger 4x2,XLS,2.0 - 16V,Combustão,A-6,S,E,D,89.0,31.0,,A,,180.0,,,,10.1,12.4,,,2.43,,B,D,NÃO,A,6.0,Diesel,11.14,,,151-200,False,False
Picape,FORD,Nova Ranger 4x4,LTD,3.0 V6 - 24V,Combustão,A-10,S,E,D,77.0,69.0,,A,,213.0,,,,8.9,10.2,,,2.88,,D,E,NÃO,A,10.0,Diesel,9.48,,,201-250,False,False
Picape,FORD,Nova Ranger 4x4,LTD+,3.0 V6 - 24V,Combustão,A-10,S,E,D,77.0,69.0,,A,,213.0,,,,8.9,10.2,,,2.88,,D,E,NÃO,A,10.0,Diesel,9.48,,,201-250,False,False
Picape,FORD,Nova Ranger 4x4,XL,2.0 - 16V,Combustão,M-6,S,E,D,229.0,42.0,,B,,188.0,,,,10.2,11.0,,,2.53,,B,D,NÃO,M,6.0,Diesel,10.56,,,151-200,False,False
Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,Combustão,M-6,S,E,D,229.0,42.0,,B,,188.0,,,,10.2,11.0,,,2.53,,B,D,NÃO,M,6.0,Diesel,10.56,,,151-200,False,False
Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,Combustão,A-6,S,E,D,164.0,38.0,,B,,187.0,,,,10.0,11.5,,,2.53,,B,D,NÃO,A,6.0,Diesel,10.68,,,151-200,False,False
Picape,FORD,Nova Ranger 4x4,XLS,3.0 V6 - 24V,Combustão,A-10,S,E,D,77.0,69.0,,A,,213.0,,,,8.9,10.2,,,2.88,,D,E,NÃO,A,10.0,Diesel,9.48,,,201-250,False,False
Picape,FORD,Nova Ranger 4x4,XLT,3.0 V6 - 24V,Combustão,A-10,S,E,D,77.0,69.0,,A,,213.0,,,,8.9,10.2,,,2.88,,D,E,NÃO,A,10.0,Diesel,9.48,,,201-250,False,False
Picape,FORD,Ranger Raptor,Raptor,3.0 V6 - 24V,Combustão,A-10,S,E,G,23.0,249.0,0.0,A,,197.0,,,,6.7,7.4,,,3.2,,E,E,NÃO,A,10.0,Gasolina,7.02,,,151-200,False,False
Picape,JAC,HUNTER,HUNTER AT,2.0-16V,Combustão,A-8,S,E-H,D,41.0,0.0,,A,,223.0,,,,9.0,10.2,,,2.84,,C,E,NÃO,A,8.0,Diesel,9.54,,,201-250,False,False
Picape,JAC,HUNTER,HUNTER HD 4X4 AT,2.0-16V,Combustão,A-8,S,E-H,D,41.0,0.0,,A,,223.0,,,,9.0,10.2,,,2.84,,C,E,NÃO,A,8.0,Diesel,9.54,,,201-250,False,False
Picape,JAC,HUNTER,HUNTER HD AT,2.0-16V,Combustão,A-8,S,E-H,D,41.0,0.0,,A,,223.0,,,,9.0,10.2,,,2.84,,C,E,NÃO,A,8.0,Diesel,9.54,,,201-250,False,False
